Fecha,Temperatura_Abrigo_150cm,Temperatura_Abrigo_150cm_Maxima,Temperatura_Abrigo_150cm_Minima,Temperatura_Intemperie_5cm_Minima,Temperatura_Intemperie_50cm_Minima,Temperatura_Suelo_5cm_Media,Temperatura_Suelo_10cm_Media,Temperatura_Inte_5cm,Temperatura_Intemperie_150cm_Minima,Humedad_Suelo,Precipitacion_Pluviometrica,Precipitacion_Cronologica,Precipitacion_Maxima_30minutos,Heliofania_Efectiva,Heliofania_Relativa,Tesion_Vapor_Media,Humedad_Media,Humedad_Media_8_14_20,Rocio_Medio,Duracion_Follaje_Mojado,Velocidad_Viento_200cm_Media,Direccion_Viento_200cm,Velocidad_Viento_1000cm_Media,Direccion_Viento_1000cm,Velocidad_Viento_Maxima,Presion_Media,Radiacion_Global,Horas_Frio,Unidades_Frio
2014-05-14 00:00:00.0,16.28794,23.0,11.8,,11.7,,17.20283,,12.0,,13.5,0.25,0.25,,,17.62434,92,90,15.42587,0.0,0.9560284,C ,1.195035,C ,12.4,787.1729,,0.0,-10.873
2014-05-15 00:00:00.0,17.22153,23.0,13.6,,13.6,,17.85,,13.6,,0.0,13.25,7.75,,,16.95946,92,88,14.78166,0.0,1.768056,C ,2.21007,C ,12.8,1009.071,,0.0,-7.884995
2014-05-16 00:00:00.0,13.43403,19.0,8.3,,8.1,,16.29722,,8.5,,5.75,5.5,4.25,,,13.26937,84,78,10.99295,0.0,2.454861,E ,3.068576,C ,20.0,1009.592,,0.0,0.1659973
2014-05-17 00:00:00.0,13.77847,18.6,9.1,,8.8,,15.94861,,8.7,,0.0,0.25,0.25,,,10.51881,73,65,7.314469,0.0,3.51875,W ,4.398438,C ,18.4,1010.288,,0.0,3.319998
2014-05-18 00:00:00.0,11.22431,19.2,4.7,,4.5,,14.37014,,4.7,,0.0,0.0,0.0,,,10.68113,79,70,7.812373,0.0,1.6875,C ,2.109375,C ,10.0,1012.027,,4.647998,7.303999
2014-05-19 00:00:00.0,13.05347,17.6,9.2,,9.1,,15.02222,,9.5,,0.0,0.0,0.0,,,12.55696,87,87,10.3212,0.0,1.071528,C ,1.339409,C ,7.2,1012.633,,0.0,5.228999
2014-05-20 00:00:00.0,11.0493,14.8,8.9,,8.6,,13.78195,,9.1,,36.0,23.25,3.0,,,12.53669,92,88,10.24797,0.0,3.14236,E ,3.92795,C ,27.2,1010.024,,0.0,8.217007
2014-05-21 00:00:00.0,12.38611,13.7,11.6,,11.5,,13.68126,,11.4,,19.75,32.25,8.25,,,14.06888,98,98,12.04733,0.0,4.65625,E ,5.820313,C ,29.3,999.5535,,0.0,8.051006
2014-05-22 00:00:00.0,11.20694,16.4,8.5,,8.2,,13.57916,,8.7,,0.25,0.5,0.25,,,11.50228,89,82,9.007027,0.0,4.543057,W ,5.678821,C ,24.3,1008.92,,0.0,10.54101
2014-05-23 00:00:00.0,8.812498,14.8,4.6,,4.3,,12.32847,,4.6,,0.0,0.0,0.0,,,8.998748,85,83,5.419646,0.0,2.725001,W ,3.406252,C ,17.3,1018.493,,12.45001,17.76202
2014-05-24 00:00:00.0,9.430554,18.1,4.1,,3.8,,11.47014,,4.2,,0.0,0.0,0.0,,,9.656175,84,80,6.433252,0.0,1.827084,C ,2.283854,C ,13.5,1013.548,,9.295999,13.36301
2014-05-25 00:00:00.0,10.58819,19.1,5.4,,4.8,,11.43472,,4.9,,0.25,0.25,0.25,,,11.08972,85,84,8.40662,0.0,1.791667,C ,2.239583,C ,14.3,1009.894,,7.635996,8.134004
2014-05-26 00:00:00.0,11.05833,19.9,5.4,,4.7,,11.73541,,5.0,,0.25,0.0,0.0,,,10.98942,88,84,8.303491,0.0,1.36875,C ,1.710938,C ,9.8,1012.059,,4.149999,10.95601
2014-05-27 00:00:00.0,9.682637,17.8,5.2,,4.7,,11.675,,4.8,,0.0,0.25,0.25,,,11.06071,93,88,8.325594,0.0,1.11875,C ,1.398437,C ,8.5,1015.252,,8.133996,14.02701
2014-05-28 00:00:00.0,10.92361,19.7,4.9,,4.5,,11.62153,,4.9,,0.25,0.0,0.0,,,12.2562,89,85,9.765614,0.0,2.325,E ,2.90625,C ,14.4,1012.723,,7.303997,6.391001
2014-05-29 00:00:00.0,14.23403,19.8,11.1,,10.7,,12.4368,,11.1,,0.0,0.25,0.25,,,12.96489,79,73,10.8042,0.0,3.965972,E ,4.957465,C ,20.2,1006.428,,0.0,-1.328001
2014-05-30 00:00:00.0,15.6118,18.3,14.3,,13.7,,13.73404,,13.9,,5.0,2.0,0.5,,,15.95964,91,93,13.9607,0.0,1.49375,C ,1.867188,C ,11.2,1007.334,,0.0,-4.232999
2014-05-31 00:00:00.0,14.69722,19.5,9.4,,9.0,,14.50555,,9.4,,0.25,3.25,1.0,,,14.33646,91,86,12.15588,0.0,1.709028,C ,2.136285,C ,14.9,1006.109,,0.166,1.411
2014-06-01 00:00:00.0,11.48889,21.4,5.5,,4.9,,12.80486,,5.3,,0.0,0.0,0.0,,,10.42943,81,77,7.551018,0.0,1.908333,C ,2.385417,C ,12.2,1006.882,,5.311998,7.967997
2014-06-02 00:00:00.0,11.91945,22.6,5.6,,4.9,,12.19306,,5.4,,0.0,0.0,0.0,,,10.77037,81,77,8.011682,0.0,1.227084,C ,1.533854,C ,9.9,1006.802,,3.817999,6.805999
2014-06-03 00:00:00.0,13.5382,20.8,8.2,,7.8,,12.0507,,8.8,,0.0,0.0,0.0,,,11.05622,69,63,8.435431,0.0,3.23611,E ,4.045138,C ,22.4,1002.565,,0.0,-2.075
2014-06-04 00:00:00.0,14.20347,18.4,12.1,,11.1,,12.625,,11.2,,2.25,2.25,1.75,,,12.91296,82,77,10.62118,0.0,2.969445,E ,3.711806,C ,21.5,998.3091,,0.0,1.079
2014-06-05 00:00:00.0,11.38194,19.0,6.2,,5.3,,12.43958,,5.6,,0.25,0.25,0.25,,,10.21338,83,78,7.222146,0.0,1.617362,C ,2.021702,C ,16.3,1004.067,,4.481998,10.873
2014-06-06 00:00:00.0,10.20069,17.9,3.7,,3.3,,11.64653,,3.8,,5.0,0.0,0.0,,,9.362545,76,74,5.90526,0.0,2.710416,E ,3.38802,C ,21.1,1005.457,,7.967996,9.710999
2014-06-07 00:00:00.0,11.87153,16.3,9.1,,8.8,,11.80625,,9.1,,2.5,7.5,1.5,,,12.38628,92,92,10.04239,0.0,2.661111,E ,3.326389,C ,19.9,1002.851,,0.0,10.29201
2014-06-08 00:00:00.0,9.907639,19.9,3.4,,2.7,,10.9368,,2.7,,0.0,0.0,0.0,,,8.938923,73,67,5.299412,0.0,1.673611,C ,2.092014,C ,10.9,1005.744,,7.801996,7.885001
2014-06-09 00:00:00.0,13.80973,20.4,8.3,,7.7,,11.59027,,8.8,,0.0,0.0,0.0,,,8.560924,61,61,4.679695,0.0,3.110417,W ,3.888021,C ,21.9,1013.329,,0.166,3.319999
2014-06-10 00:00:00.0,12.08333,20.6,5.8,,5.4,,11.13056,,6.2,,1.0,0.0,0.0,,,10.52321,72,66,7.646952,0.0,3.006944,E ,3.758681,C ,23.8,1012.926,,6.473997,1.825998
2014-06-11 00:00:00.0,14.99514,18.2,11.8,,11.1,,12.24098,,11.0,,7.25,8.25,2.5,,,15.06143,85,91,12.77852,0.0,5.414583,E ,6.768229,C ,31.5,1002.976,,0.0,-5.063
2014-06-12 00:00:00.0,17.4007,21.8,12.2,,11.6,,14.34375,,11.8,,17.5,17.5,6.0,,,16.95455,90,92,14.69321,0.0,5.211807,E ,6.514759,C ,32.0,997.0125,,0.0,-9.212998
2014-06-13 00:00:00.0,10.09097,16.0,4.9,,4.6,,12.61319,,5.3,,0.0,0.0,0.0,,,8.881404,81,79,5.180039,0.0,2.953472,W ,3.69184,C ,17.7,1016.459,,7.967996,16.35101
2014-06-14 00:00:00.0,7.179165,15.3,1.6,,0.8,,10.51736,,1.0,,0.0,0.0,0.0,,,8.844681,84,82,5.069061,0.0,2.318056,E ,2.89757,C ,17.1,1020.432,,8.465997,12.61601
2014-06-15 00:00:00.0,11.66042,15.9,7.7,,6.8,,10.89791,,7.5,,0.25,0.0,0.0,,,12.18631,86,83,9.805972,0.0,2.573611,E ,3.217014,C ,17.8,1014.963,,0.0,6.391003
2014-06-16 00:00:00.0,13.25208,19.2,7.4,,7.2,,12.36667,,7.7,,0.0,0.25,0.25,,,11.12986,81,76,8.353405,0.0,3.184028,W ,3.980036,C ,18.5,1015.351,,3.319999,6.639997
2014-06-17 00:00:00.0,7.993751,13.9,3.4,,2.9,,10.6125,,3.3,,0.0,0.0,0.0,,,9.512189,90,90,6.194113,0.0,1.775695,C ,2.219618,C ,12.6,1017.942,,13.61201,17.59602
2014-06-18 00:00:00.0,6.896528,13.9,2.6,,1.9,,9.410416,,2.6,,0.0,0.0,0.0,,,7.59799,83,80,2.995679,0.0,2.01875,C ,2.523438,C ,11.7,1024.437,,15.27201,16.18501
2014-06-19 00:00:00.0,5.525695,16.0,-0.7,,-1.7,,8.387497,,-1.4,,0.0,0.0,0.0,,,6.724818,77,73,1.227106,0.0,1.141667,C ,1.427083,C ,13.1,1021.417,,15.60401,9.461999
2014-06-20 00:00:00.0,8.565279,18.8,3.4,,3.0,,8.521528,,3.7,,0.0,0.0,0.0,,,8.353069,77,75,4.309705,0.0,1.221528,C ,1.52691,C ,11.8,1015.204,,11.952,13.19701
2014-06-21 00:00:00.0,11.05209,15.5,6.0,,5.5,,9.396532,,6.4,,0.0,0.0,0.0,,,10.11828,72,67,7.124521,0.0,2.863194,E ,3.578993,C ,17.2,1011.166,,,7.055006
2014-06-22 00:00:00.0,14.34792,17.5,12.8,,12.2,,11.21111,,12.1,,0.25,0.25,0.25,,,14.12286,86,87,12.04589,0.0,1.794445,C ,2.243056,C ,18.5,1007.125,,0.0,-2.406999
2014-06-23 00:00:00.0,15.28472,19.5,12.6,,12.3,,12.72292,,12.6,,15.5,15.5,14.5,,,15.9412,93,91,13.93381,0.0,1.400001,C ,1.750001,C ,10.1,1007.632,,0.0,-5.062997
2014-06-24 00:00:00.0,11.70208,18.8,7.6,,7.3,,12.90139,,7.7,,0.25,0.0,0.0,,,11.34529,90,86,8.794215,0.0,1.283333,C ,1.604167,C ,9.5,1011.4,,0.332,10.624
2014-06-25 00:00:00.0,9.643751,17.1,6.5,,5.8,,11.90903,,6.0,,0.0,0.25,0.25,,,11.3665,94,89,8.820099,0.0,1.229862,C ,1.537327,C ,11.1,1011.09,,0.996,14.52501
2014-06-26 00:00:00.0,9.854166,16.9,6.8,,6.9,,11.91042,,6.8,,0.0,0.0,0.0,,,10.59631,91,86,7.795305,0.0,1.495139,C ,1.868924,C ,14.8,1014.15,,2.822,16.01901
2014-06-27 00:00:00.0,8.922916,18.8,2.9,,2.4,,10.75833,,2.4,,0.0,0.0,0.0,,,8.651701,82,78,4.831333,0.0,1.072917,C ,1.341146,C ,7.9,1019.221,,14.11001,13.28001
2014-06-28 00:00:00.0,7.831945,18.7,1.3,,0.4,,9.690279,,0.8,,0.0,0.0,0.0,,,8.404878,83,80,4.362295,0.0,1.081944,C ,1.352431,C ,8.0,1020.898,,13.94401,10.541
2014-06-29 00:00:00.0,6.077083,16.1,2.1,,1.5,,9.088889,,1.9,,0.0,0.0,0.0,,,8.401641,92,84,4.399368,0.0,1.129167,C ,1.411459,C ,8.8,1015.697,,17.76202,18.84102
2014-06-30 00:00:00.0,6.69375,15.0,2.7,,2.3,,9.224303,,2.9,,0.25,0.0,0.0,,,9.091978,93,89,5.517964,0.0,1.365278,C ,1.706598,C ,8.6,1010.926,,16.43401,19.75402
2014-07-01 00:00:00.0,5.744444,14.1,1.6,,0.9,,8.800694,,1.2,,0.0,0.25,0.25,,,8.524311,94,89,4.510221,0.0,1.152083,C ,1.440104,C ,9.2,1009.313,,16.60001,17.34702
2014-07-02 00:00:00.0,7.252083,15.6,0.8,,0.0,,8.493063,,0.5,,0.0,0.0,0.0,,,10.12375,90,86,6.799699,0.0,2.481251,E ,3.101563,C ,18.2,1007.105,,8.299996,8.466007
2014-07-03 00:00:00.0,11.30625,18.7,5.5,,5.1,,9.838887,,5.8,,0.25,0.0,0.0,,,9.484707,80,78,6.107007,0.0,1.716667,C ,2.145834,C ,10.6,1008.982,,5.145998,11.786
2014-07-04 00:00:00.0,9.165281,18.9,3.7,,3.2,,9.515979,,3.3,,5.5,0.25,0.25,,,11.42023,89,89,8.635307,0.0,2.804167,E ,3.505209,C ,21.0,1007.918,,8.133996,8.798
2014-07-05 00:00:00.0,12.35555,13.9,9.1,,8.8,,11.40973,,8.9,,19.25,24.75,4.75,,,13.57112,98,98,11.36675,0.0,5.097222,W ,6.371527,C ,25.2,1000.606,,0.0,7.220996
2014-07-06 00:00:00.0,7.00486,9.5,4.1,,4.1,,9.682639,,4.2,,1.5,1.5,0.5,,,9.122631,92,92,5.592795,0.0,4.78125,W ,5.976563,C ,20.6,1005.373,,11.454,
2014-07-07 00:00:00.0,9.847219,18.1,4.0,,3.8,,9.011806,,4.1,,0.0,0.0,0.0,,,8.715853,75,71,4.900884,0.0,2.756944,W ,3.446181,C ,15.2,1014.784,,9.96,12.94801
2014-07-08 00:00:00.0,9.352083,14.7,5.5,,4.7,,9.456944,,5.0,,0.25,0.0,0.0,,,10.76698,91,89,8.020147,0.0,2.991667,E ,3.739584,C ,24.4,1019.914,,4.315999,15.43801
2014-07-09 00:00:00.0,9.605556,16.7,4.4,,3.7,,9.540975,,4.0,,0.0,0.25,0.25,,,11.22777,93,89,8.560287,0.0,1.822223,E ,2.277778,C ,11.5,1018.846,,6.141997,13.86101
2014-07-10 00:00:00.0,11.0618,16.5,7.3,,6.6,,10.37986,,6.9,,0.0,0.0,0.0,,,12.09639,91,89,9.761944,0.0,3.120835,E ,3.901043,C ,19.1,1019.625,,0.0,9.29601
2014-07-11 00:00:00.0,12.87708,17.8,9.7,,9.6,,11.0632,,9.9,,0.0,0.0,0.0,,,13.5827,88,89,11.49748,0.0,3.759028,E ,4.698785,C ,21.7,1015.856,,0.0,2.904999
2014-07-12 00:00:00.0,14.34583,16.2,13.1,,13.0,,12.0,,13.1,,44.75,40.75,8.0,,,15.87083,96,98,13.85837,0.0,4.986807,E ,6.233509,C ,25.8,1011.26,,0.0,-0.166
2014-07-13 00:00:00.0,15.56944,19.5,10.8,,10.3,,13.59722,,10.4,,0.0,4.0,3.5,,,15.24854,91,90,13.1899,0.0,1.341667,C ,1.677083,C ,8.1,1010.769,,0.0,-1.991999
2014-07-14 00:00:00.0,15.54583,22.0,10.0,,9.3,,13.49653,,9.6,,2.0,0.25,0.25,,,17.72017,91,90,15.46758,0.0,4.75,E ,5.9375,C ,24.1,1006.757,,0.0,-12.53301
2014-07-15 00:00:00.0,17.2868,19.6,10.1,,9.5,,14.95,,10.1,,1.0,2.75,1.0,,,16.29267,91,94,14.01886,0.0,3.145139,W ,3.931423,C ,19.0,1005.533,,0.0,-9.212999
2014-07-16 00:00:00.0,11.76042,20.4,6.7,,5.8,,12.69653,,6.2,,0.0,0.0,0.0,,,11.18997,83,78,8.573179,0.0,1.561805,C ,1.952257,C ,12.6,1011.126,,0.664,6.723005
2014-07-17 00:00:00.0,11.21041,16.6,8.5,,8.3,,12.07152,,8.7,,0.25,0.0,0.0,,,11.28194,87,83,8.735999,0.0,1.420139,C ,1.775174,C ,10.6,1013.684,,0.332,10.20901
2014-07-18 00:00:00.0,10.2493,16.6,5.9,,5.2,,11.21181,,5.3,,0.0,0.25,0.25,,,10.54561,87,87,7.735101,0.0,1.832639,C ,2.290799,C ,11.4,1015.391,,2.158,14.94001
2014-07-19 00:00:00.0,12.71945,23.4,6.4,,5.9,,11.33541,,6.5,,0.0,0.0,0.0,,,11.64988,80,81,9.175594,0.0,1.350695,C ,1.688368,C ,10.0,1012.146,,0.83,4.315999
2014-07-20 00:00:00.0,14.55625,22.9,8.2,,7.6,,11.89722,,8.7,,0.0,0.0,0.0,,,11.39342,69,66,8.86314,0.0,2.05,E ,2.5625,C ,18.6,1009.224,,0.0,-2.905
2014-07-21 00:00:00.0,15.99584,22.8,11.8,,11.4,,12.63681,,12.0,,28.5,3.5,2.5,,,14.12187,79,78,11.99846,0.0,1.988194,E ,2.485243,C ,14.4,1005.185,,0.0,-6.474
2014-07-22 00:00:00.0,14.90209,17.4,11.7,,11.8,,14.05764,,11.4,,6.75,31.75,4.25,,,15.45997,95,93,13.37455,0.0,3.322916,E ,4.153646,C ,32.9,1001.82,,0.0,0.4150001
2014-07-23 00:00:00.0,10.63264,14.9,8.0,,7.9,,12.90208,,8.1,,0.0,0.0,0.0,,,9.804647,81,81,6.67552,0.0,3.072916,W ,3.841145,C ,18.7,1009.385,,0.498,13.44601
2014-07-24 00:00:00.0,8.222219,15.4,2.8,,2.5,,10.95903,,2.9,,0.0,0.0,0.0,,,7.300013,74,72,2.334656,0.0,2.263889,W ,2.829861,C ,12.7,1014.382,,13.94401,17.01501
2014-07-25 00:00:00.0,8.475696,15.8,2.6,,2.4,,9.911109,,3.0,,0.0,0.0,0.0,,,7.0496,63,56,1.906981,0.0,3.122222,W ,3.902778,C ,17.2,1010.927,,7.801996,13.19701
2014-07-26 00:00:00.0,7.197917,11.9,1.8,,1.6,,9.63611,,2.3,,0.0,0.0,0.0,,,6.463979,73,71,0.5872417,0.0,3.263195,W ,4.078994,C ,15.6,1016.727,,15.27201,
2014-07-27 00:00:00.0,5.050694,13.9,-0.6,,-1.3,,8.615277,,-1.0,,0.0,0.0,0.0,,,6.991173,78,78,1.790139,0.0,1.963194,C ,2.453993,C ,14.4,1019.64,,12.61601,11.122
2014-07-28 00:00:00.0,10.83889,16.7,5.0,,4.4,,9.299998,,5.2,,0.0,0.0,0.0,,,9.507834,68,65,6.172784,0.0,5.822916,E ,7.278645,C ,26.9,1015.828,,0.166,8.382998
2014-07-29 00:00:00.0,14.76042,19.1,12.5,,11.2,,11.37222,,11.6,,0.0,0.0,0.0,,,14.75562,86,87,12.61964,0.0,2.602778,E ,3.253473,C ,17.8,1010.762,,0.0,-4.731
2014-07-30 00:00:00.0,15.79237,22.7,8.9,,8.5,,12.73541,,8.6,,2.25,0.0,0.0,,,12.00597,71,67,9.380141,0.0,2.065278,E ,2.581598,C ,13.0,1010.879,,0.0,-5.809998
2014-07-31 00:00:00.0,15.77361,21.4,11.8,,11.6,,13.40139,,11.5,,0.0,2.25,1.75,,,17.03246,90,92,14.77105,0.0,2.340278,E ,2.925347,C ,15.9,1004.723,,0.0,-9.711005
2014-08-01 00:00:00.0,17.90208,23.8,14.6,,14.3,,15.26042,,14.6,,0.0,0.0,0.0,,,17.57061,90,87,15.43119,0.0,1.773611,C ,2.217014,C ,11.6,1003.496,,0.0,-11.70301
2014-08-02 00:00:00.0,18.05417,24.9,12.0,,11.5,,15.53959,,11.8,,2.0,2.0,0.75,,,20.69312,94,92,17.94424,0.0,1.565973,C ,1.957466,C ,11.7,997.0294,,0.0,-17.59602
2014-08-03 00:00:00.0,17.60764,22.4,14.2,,14.1,,16.05625,,14.2,,0.25,0.25,0.25,,,13.39126,70,69,10.8027,0.0,2.609028,W ,3.261285,C ,18.5,1000.537,,0.0,-9.710999
2014-08-04 00:00:00.0,12.95,18.5,7.1,,6.9,,13.98611,,7.2,,0.0,0.0,0.0,,,8.131214,63,62,3.933089,0.0,3.627083,W ,4.533854,C ,19.7,1014.856,,3.983999,7.303996
2014-08-05 00:00:00.0,10.84375,19.6,4.4,,4.1,,12.41944,,4.9,,0.0,0.0,0.0,,,9.046528,68,64,5.475851,0.0,3.054861,E ,3.818576,C ,20.7,1012.423,,7.635996,3.319998
2014-08-06 00:00:00.0,14.22014,17.5,11.9,,11.8,,12.80972,,11.9,,0.0,0.0,0.0,,,11.05368,68,70,8.346507,0.0,3.041667,E ,3.802083,C ,20.1,1004.514,,0.0,0.08299996
2014-08-07 00:00:00.0,12.58125,19.2,6.2,,6.0,,12.56528,,6.4,,0.0,0.0,0.0,,,8.737222,68,67,4.998825,0.0,3.43264,W ,4.2908,C ,21.3,1016.724,,3.817999,7.884995
2014-08-08 00:00:00.0,9.906946,20.2,2.6,,2.1,,11.64931,,2.8,,0.0,0.0,0.0,,,8.239765,74,72,4.093873,0.0,1.354861,C ,1.693576,C ,9.8,1018.629,,9.96,9.295999
2014-08-09 00:00:00.0,12.04792,21.2,4.3,,4.2,,11.66528,,5.0,,0.0,0.0,0.0,,,9.463831,65,56,6.129195,0.0,1.702778,C ,2.128473,C ,15.9,1008.457,,6.141997,0.995998
2014-08-10 00:00:00.0,15.21875,20.8,10.7,,10.5,,13.20833,,10.8,,0.0,0.0,0.0,,,11.23228,71,69,8.635275,0.0,2.390278,W ,2.987847,C ,13.6,1005.011,,1.328,0.581
2014-08-11 00:00:00.0,9.329165,15.6,3.6,,3.0,,11.57222,,3.1,,0.0,0.0,0.0,,,8.229824,75,73,4.093961,0.0,1.445834,C ,1.807292,C ,11.7,1010.115,,12.118,14.60801
2014-08-12 00:00:00.0,9.006947,16.2,2.4,,2.0,,10.41389,,2.7,,0.0,0.0,0.0,,,6.498603,60,46,0.7963426,0.0,4.861805,W ,6.077256,C ,26.4,1013.439,,10.292,13.77801
2014-08-13 00:00:00.0,8.311807,17.3,-0.3,,-0.8,,9.701389,,0.0,,0.0,0.0,0.0,,,5.408381,53,41,-1.688788,0.0,2.833333,W ,3.541667,C ,17.4,1019.289,,8.133996,5.145998
2014-08-14 00:00:00.0,11.43264,21.1,3.8,,3.6,,10.15903,,4.3,,0.0,0.0,0.0,,,7.283089,56,50,2.373775,0.0,2.094445,E ,2.618056,C ,14.9,1015.709,,7.303997,4.565
2014-08-15 00:00:00.0,13.15694,21.8,5.9,,5.7,,11.08195,,6.5,,0.0,0.0,0.0,,,8.238194,57,53,4.056089,0.0,2.202778,E ,2.753473,C ,13.5,1015.457,,2.656,2.240998
2014-08-16 00:00:00.0,13.95139,22.9,6.3,,5.6,,11.8882,,6.4,,0.0,0.0,0.0,,,11.08103,75,74,8.451014,0.0,1.656944,C ,2.07118,C ,12.7,1014.938,,1.494,1.410999
2014-08-17 00:00:00.0,15.43125,27.5,7.9,,7.4,,12.86528,,7.9,,0.0,0.0,0.0,,,14.30853,81,79,12.13142,0.0,1.225695,C ,1.532118,C ,12.5,1014.168,,0.0,-2.572999
2014-08-18 00:00:00.0,18.76458,28.7,12.3,,11.7,,14.51111,,11.9,,0.0,0.0,0.0,,,15.88788,75,70,13.8844,0.0,1.631944,C ,2.03993,C ,16.6,1009.79,,0.0,-13.03101
2014-08-19 00:00:00.0,19.92847,29.7,11.5,,11.0,,15.50208,,11.6,,0.0,0.0,0.0,,,15.65382,71,62,13.65688,0.0,2.450694,E ,3.063368,C ,16.4,1010.281,,0.0,-13.86101
2014-08-20 00:00:00.0,19.66875,27.9,12.4,,11.7,,16.33889,,12.3,,0.0,0.0,0.0,,,17.12778,75,69,15.0383,0.0,2.664584,E ,3.330729,C ,13.0,1007.81,,0.0,-16.35102
2014-08-21 00:00:00.0,23.03542,31.9,17.2,,16.6,,17.47778,,17.3,,0.0,0.0,0.0,,,18.1641,67,64,15.98195,0.0,1.704167,C ,2.130208,C ,12.9,1003.933,,0.0,-22.65903
2014-08-22 00:00:00.0,20.9007,26.7,15.4,,15.5,,17.85417,,15.4,,0.0,0.0,0.0,,,17.36658,73,75,15.28407,0.0,4.157639,E ,5.197048,C ,25.4,1003.979,,0.0,-20.41803
2014-08-23 00:00:00.0,22.17986,31.0,17.5,,17.4,,18.19236,,17.4,,3.25,0.0,0.0,,,18.45542,70,61,16.17943,0.0,4.405556,E ,5.506945,C ,20.6,994.9477,,0.0,-21.74603
2014-08-24 00:00:00.0,15.1757,24.6,10.7,,10.4,,17.23333,,10.7,,3.5,6.75,2.25,,,13.80679,87,84,11.39204,0.0,6.295139,W ,7.868924,C ,23.0,995.317,,0.0,2.157999
2014-08-25 00:00:00.0,9.012501,12.0,6.7,,6.8,,13.37916,,6.5,,5.0,5.0,0.75,,,9.493221,84,87,6.080924,0.0,10.09722,W ,12.62153,C ,44.1,996.8457,,0.664,
2014-08-26 00:00:00.0,9.739585,12.1,7.9,,8.1,,12.09028,,7.9,,0.0,0.0,0.0,,,8.880734,75,74,5.246594,0.0,8.975694,W ,11.21962,C ,31.7,1007.753,,0.664,
2014-08-27 00:00:00.0,8.790278,15.2,3.5,,3.2,,11.86458,,3.5,,0.0,0.0,0.0,,,7.97735,74,70,3.697614,0.0,2.840278,W ,3.550348,C ,11.4,1013.713,,12.118,16.51701
2014-08-28 00:00:00.0,8.451386,15.5,2.5,,2.0,,11.7993,,2.8,,0.0,0.0,0.0,,,8.880464,80,70,5.18611,0.0,2.085416,E ,2.60677,C ,13.7,1014.705,,7.469996,14.19301
2014-08-29 00:00:00.0,11.92153,20.8,4.3,,3.7,,12.38889,,4.3,,0.0,0.0,0.0,,,9.547793,72,67,6.050872,0.0,2.338195,E ,2.922744,C ,16.8,1011.698,,4.647998,4.481997
2014-08-30 00:00:00.0,14.09792,20.5,7.6,,6.9,,13.12917,,7.5,,0.75,0.5,0.5,,,13.55843,84,80,11.42425,0.0,2.822223,E ,3.527778,C ,17.6,1006.171,,0.0,-2.739
2014-08-31 00:00:00.0,16.2,24.6,9.4,,8.9,,14.45069,,9.2,,0.0,0.25,0.25,,,13.2452,76,74,11.07695,0.0,2.770833,C ,3.463541,C ,15.9,1004.685,,0.0,-5.975999
2014-09-01 00:00:00.0,13.38959,17.9,9.2,,8.3,,14.21736,,8.8,,14.0,0.0,0.0,,,13.90584,90,85,11.84243,0.0,3.89861,E ,4.873263,C ,26.8,1005.031,,0.0,1.577
2014-09-02 00:00:00.0,15.83473,21.6,12.8,,12.8,,15.02083,,12.7,,0.0,14.0,5.0,,,15.00635,86,86,13.02665,0.0,4.17361,E ,5.217013,C ,33.6,1004.567,,0.0,-6.639999
2014-09-03 00:00:00.0,15.50556,19.3,12.5,,11.8,,15.07291,,12.2,,0.0,0.0,0.0,,,16.57879,91,87,14.54131,0.0,3.825694,E ,4.782117,C ,25.5,1010.228,,0.0,-10.375
2014-09-04 00:00:00.0,17.09791,19.5,15.0,,15.1,,15.3889,,15.1,,10.0,0.0,0.0,,,15.20598,78,74,13.22674,0.0,7.56389,E ,9.454862,C ,39.9,1011.612,,0.0,-12.035
2014-09-05 00:00:00.0,16.26598,18.2,14.7,,14.7,,15.54098,,14.6,,35.25,21.25,8.5,,,17.71639,95,97,15.55654,0.0,3.805556,E ,4.756945,C ,16.6,1004.82,,0.0,-8.051005
2014-09-06 00:00:00.0,16.8993,19.6,13.6,,13.2,,16.09028,,13.5,,0.25,24.25,12.75,,,14.66503,80,75,12.33394,0.0,5.708333,W ,7.135416,C ,27.0,1002.586,,0.0,-8.797997
2014-09-07 00:00:00.0,15.61736,24.5,8.9,,8.4,,15.2507,,9.0,,0.0,0.0,0.0,,,10.91355,66,59,8.205942,0.0,1.940972,C ,2.426215,C ,17.9,1008.868,,0.0,-4.232995
2014-09-08 00:00:00.0,17.54444,25.8,9.7,,9.3,,15.82569,,10.0,,40.0,0.0,0.0,,,15.74663,72,63,13.42161,0.0,3.018056,E ,3.77257,C ,18.6,1004.264,,0.0,-13.03101
2014-09-09 00:00:00.0,17.62847,22.1,12.5,,12.5,,16.91389,,12.6,,0.25,40.25,20.0,,,14.77917,78,76,11.91369,0.0,4.411805,W ,5.514756,C ,24.8,998.4071,,0.0,-4.896993
2014-09-10 00:00:00.0,13.17986,19.9,5.1,,4.7,,14.96875,,5.3,,0.0,0.0,0.0,,,8.96279,66,59,5.334672,0.0,3.038195,W ,3.797743,C ,18.9,1007.521,,2.656,3.153996
